content_id,model_prob,action,reason_code,days_since_last_update,avg_position,ctr,impressions_prev_30d,clicks_prev_30d,search_volume,competition,word_count,content_age_days
content_dd26028cc67a,0.9485860084180905,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,1.8,0.17,233,0,0.0,0.0,3207.0,111
content_5a6962980c18,0.9485474056028248,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.7,0.12,2877,2,0.0,0.0,6244.0,216
content_fa36b7ba8a7f,0.9485474056028248,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.2,0.12,1621,3,0.0,0.0,5531.0,216
content_f7abac02c1f6,0.9485117631289754,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.4,0.68,4508,35,0.0,0.0,6845.0,144
content_12094d7797b4,0.9484492031958978,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,10.6,0.0,10,0,20.0,0.56,3234.0,98
content_d0987deff198,0.9484064848328174,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.3,0.0,1285,0,0.0,0.0,6184.0,144
content_6c7f71ab52fe,0.9483933088413766,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,4.6,0.0,427,0,10.0,0.49,4906.0,299
content_448ca4ed2f9a,0.9483705581201808,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.6,0.0,393,0,0.0,0.0,4643.0,286
content_8dc32c96aa17,0.9483644454438432,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,22.6,0.12,3351,5,0.0,0.0,5156.0,104
content_40d76ed3a805,0.9483551677092502,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,38.9,0.04,2935,2,0.0,0.0,3912.0,125
content_fae41c37d51d,0.9483278127600961,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.9,0.41,1022,9,0.0,0.0,5726.0,144
content_831ff9fa78c1,0.9482579404400554,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.5,0.0,15,0,70.0,0.25,2270.0,98
content_0cf67ec37ab8,0.9482252530367775,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,3.0,0.0,312,0,0.0,0.0,3193.0,140
content_0addf6b1146f,0.948215409877628,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,33.9,0.03,1209,1,0.0,0.0,3666.0,111
content_971e2a5035bc,0.9481654859590611,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.5,0.01,1361,0,0.0,0.0,5832.0,287
content_41e7a917a374,0.9481276601513549,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.7,0.0,6,0,50.0,0.18,2977.0,98
content_88428f7165e1,0.9481209345311399,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.4,0.0,343,0,0.0,0.0,0.0,144
content_120ba57ad3de,0.9480573036461597,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.9,0.07,1385,2,0.0,0.0,5833.0,216
content_eb366e871254,0.9480490688713165,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.6,0.2,58717,108,0.0,0.0,5527.0,211
content_281667a4daff,0.9480037205921238,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,40.0,0.16,2612,4,0.0,0.0,5837.0,223
content_51091d40811e,0.9479918271109075,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.9,0.0,4,0,20.0,0.61,2797.0,98
content_9a435016cf37,0.9479684385508202,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.5,0.1,851,0,0.0,0.0,6804.0,223
content_cabbc09b17ac,0.9478304102138899,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.9,0.0,1272,0,0.0,0.0,6487.0,139
content_4c2aae7232ac,0.9478272018701881,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.0,0.0,78,0,20.0,0.13,0.0,148
content_c66523d94c76,0.94778699552183,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.7,0.06,1727,0,0.0,0.0,6386.0,148
content_762d0c61f292,0.9477753339199404,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.9,0.0,10,0,40.0,0.07,3001.0,98
content_00c444e468ab,0.947759148308346,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.6,0.07,855,1,0.0,0.0,6299.0,216
content_c518bbcad3d8,0.9477398793443758,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.5,0.0,7,0,0.0,0.0,2800.0,90
content_5e898a63bff9,0.9476676772550457,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,39.9,0.09,6618,3,0.0,0.0,5273.0,229
content_6101db1e202c,0.9476495386259854,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,27.2,0.45,12442,41,0.0,0.0,2916.0,90
content_822b92eab466,0.9476275405780541,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,26.8,0.08,4318,0,0.0,0.0,3687.0,104
content_7736378a440f,0.9476263172637766,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.3,0.0,9,0,0.0,0.0,2886.0,90
content_ee6c6b09c17d,0.9476131994517275,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.8,0.0,195,0,0.0,0.0,1481.0,104
content_d9e4b523c0ce,0.9476131994517275,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.9,0.0,216,0,0.0,0.0,1294.0,104
content_50dfd64f9e8e,0.947575344518767,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.4,0.0,1530,0,0.0,0.0,0.0,330
content_a84bb3900115,0.9475391930188104,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.3,0.06,5062,0,0.0,0.0,7078.0,286
content_579447dfc134,0.9474186039992598,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.0,0.0,95,0,40.0,0.49,2781.0,98
content_6021c5056fa0,0.9474186039992598,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.3,0.0,56,0,40.0,0.32,2936.0,98
content_8ae8d9c80659,0.9474186039992598,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.3,0.0,48,0,50.0,0.28,2948.0,98
content_b5964a1a276f,0.9473837852910688,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.0,0.0,416,0,1000.0,0.02,0.0,153
content_6e0da6acaf48,0.9473690105525345,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.1,0.43,3833,15,0.0,0.0,3902.0,125
content_bad2a4bb03ce,0.9473581189644856,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.6,0.12,787,1,0.0,0.0,5924.0,223
content_785bda34d3a0,0.9473563874209744,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.1,0.07,972,1,0.0,0.0,6989.0,151
content_bd8478ad0ece,0.9473521201096733,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,14.6,1.36,3224,39,0.0,0.0,3957.0,144
content_31b7b735d972,0.9473226122866375,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.7,0.17,3197,0,0.0,0.0,5555.0,153
content_c34317772aab,0.9472653337232284,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,33.1,0.04,10817,1,0.0,0.0,3581.0,118
content_9a31f5cb864a,0.9472620792737371,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.3,0.0,40,0,480.0,0.0,0.0,236
content_63a3e0cc9f62,0.9472272270383176,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.7,1.18,4017,43,0.0,0.0,5496.0,148
content_10cf96423c48,0.9470607477916126,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.9,0.0,7,0,90.0,0.38,2983.0,98
content_a638a00cdb70,0.9470332739706523,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,77.0,0.0,2,0,0.0,0.0,2884.0,90
content_200fd075b230,0.9470276957718923,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,26.6,0.18,3370,3,0.0,0.0,5652.0,139
content_124a5f3a35e4,0.947002561632871,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,26.8,0.0,8,0,70.0,0.18,2899.0,98
content_8a9b5d95b865,0.9469726252808776,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.6,0.0,12,0,30.0,0.02,3048.0,98
content_e3850e73f80d,0.9469342161329649,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.6,0.15,778,1,0.0,0.0,5386.0,223
content_41dac3949f31,0.9468743416808741,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.5,0.0,13,0,10.0,0.0,3185.0,96
content_9afc865ae5cb,0.9467464511541636,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.9,0.15,1425,1,0.0,0.0,6236.0,223
content_86c98b7fffc0,0.9466796489229379,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,31.1,0.03,4246,3,0.0,0.0,4598.0,151
content_ee0422b8db70,0.9466532058765784,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,11.5,0.0,102,0,40.0,0.17,2959.0,98
content_1d91e2b33a7f,0.9465609965583728,HIGH PRIORITY REFRESH,model_flagged_decline_risk,1,30.3,0.0,2,0,0.0,0.0,2796.0,91
content_601d2edb7fa1,0.9465150827720106,HIGH PRIORITY REFRESH,model_flagged_decline_risk,1,17.2,0.0,2,0,0.0,0.0,2869.0,91
content_dcb529347579,0.9464735657766498,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.9,0.07,1629,2,30.0,0.17,0.0,257
content_ad236c4f978e,0.9464622963198539,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.1,0.0,108,0,0.0,0.0,0.0,330
content_59ce991ea0fe,0.9464470306960038,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.4,0.16,1633,3,0.0,0.0,6293.0,148
content_621c9aa67a06,0.9464470306960038,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.5,0.18,1480,3,0.0,0.0,5941.0,144
content_7ba9813c1beb,0.9463847553540767,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.5,0.0,2,0,90.0,0.26,2985.0,98
content_ac9760003d70,0.9463514437178444,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.7,0.17,13616,16,0.0,0.0,4725.0,211
content_d6e1bbb4a996,0.946308060385106,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,3.9,0.0,2755,0,0.0,0.0,2736.0,103
content_20e8f669cea1,0.9462302695624034,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.2,1.07,1696,21,0.0,0.0,5339.0,144
content_5583387be650,0.9462291888753558,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,35.5,0.04,982,0,0.0,0.0,6543.0,216
content_6e63c41683f9,0.9461120581036017,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,31.5,0.0,619,0,0.0,0.0,7406.0,216
content_f630037749d0,0.9460543211201453,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,2.3,0.0,61,0,0.0,0.0,3456.0,118
content_45554e9a525b,0.945996203898188,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,11.6,0.0,12,0,40.0,0.86,3074.0,98
content_d9f4afa74caf,0.94594865743915,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.7,0.06,2300,1,0.0,0.0,4673.0,148
content_ee1c78e1890d,0.9459472768900667,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.5,0.0,115,0,0.0,0.0,4238.0,225
content_75798cef6977,0.9458596880694167,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.9,0.14,869,0,0.0,0.0,6027.0,139
content_e4a481bafa74,0.9458313270786631,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.2,0.0,314,0,0.0,0.0,0.0,144
content_7b64616292c6,0.9458132993999482,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.4,0.03,956,0,0.0,0.0,6059.0,216
content_0a90dfb2229d,0.9457114166615523,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,12.1,0.0,13,0,0.0,0.0,4034.0,148
content_2107a16ad28d,0.9456687127092777,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.8,0.0,6,0,10.0,0.0,3167.0,96
content_1dff5ee30a0c,0.9456556278951481,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.2,0.15,2428,6,0.0,0.0,6571.0,216
content_819fd8821255,0.945582770782755,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,18.0,0.0,312,0,10.0,0.86,4640.0,140
content_7dcf31a83b62,0.945513488455043,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.0,0.5,2843,14,0.0,0.0,5885.0,216
content_0be305aa3ae0,0.9454443792099438,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.0,0.39,4223,21,0.0,0.0,6441.0,211
content_5cf2cc862509,0.9454438164588825,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.5,0.5,4880,21,0.0,0.0,3845.0,125
content_37f744bc7120,0.9452405675416266,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.6,0.0,422,0,0.0,0.0,5956.0,139
content_8322f4b073fb,0.9452236115374698,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.3,0.18,4232,6,0.0,0.0,5594.0,151
content_5f6eb48cf474,0.9451676874402059,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.1,0.2,1044,3,0.0,0.0,4932.0,153
content_b2815591ed29,0.9451617885454188,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.4,0.19,786,2,0.0,0.0,5857.0,153
content_df1ea55eabf9,0.9451606685091932,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,43.8,0.04,6835,2,0.0,0.0,2710.0,104
content_5996be77a50e,0.9451042354660715,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,2.2,0.0,28,0,10.0,0.05,2723.0,106
content_8f15424ec978,0.9450918881025139,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,37.6,0.0,4,0,40.0,0.29,2313.0,91
content_69884e990157,0.9450816624408709,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,31.4,0.08,473,0,0.0,0.0,5666.0,183
content_1caa959588a1,0.9450597367030908,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.3,0.1,17194,14,0.0,0.0,7020.0,211
content_edb0616f14d8,0.9450529954897895,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,33.0,0.11,2738,5,0.0,0.0,3629.0,148
content_de155423eb63,0.9449147166018995,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.1,0.02,2094,0,0.0,0.0,4900.0,223
content_3de6ff7e4a8d,0.9448812457170164,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.0,0.0,110,0,0.0,0.0,4253.0,182
content_763a8c27d0fd,0.9448543030108593,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,40.4,0.05,8769,1,0.0,0.0,5872.0,229
content_f43d175de7d4,0.9448376440721279,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.0,0.04,13721,5,0.0,0.0,5664.0,211
content_f552433bab3c,0.9447415988708197,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,1.8,0.0,271,0,0.0,0.0,1382.0,124
content_06531199cd40,0.9446079436257568,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.0,0.0,409,0,0.0,0.0,2200.0,148
content_1d2233dc3323,0.9445925866587708,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,1.5,0.0,60,0,20.0,0.09,2889.0,106
content_5d44d9c583b4,0.9445205148587946,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,23.6,0.0,499,0,0.0,0.0,3731.0,140
content_efb970557302,0.944490314129629,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,18.2,0.0,5,0,70.0,0.2,2805.0,98
content_8ba922f82ace,0.9444631392974628,HIGH PRIORITY REFRESH,model_flagged_decline_risk,13,14.5,0.0,727,0,0.0,0.0,2754.0,228
content_a9042621285b,0.9444593197947924,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,17.1,0.1,388,1,0.0,0.0,5115.0,148
content_77db22877e12,0.9443952217903653,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,22.4,0.07,3691,2,0.0,0.0,6211.0,211
content_05d21fdc1fff,0.9443682671660827,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.4,0.0,8,0,10.0,0.0,3208.0,96
content_62941b746237,0.9443264451075133,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.7,0.0,28,0,40.0,0.64,2925.0,98
content_c42063d73de6,0.9442228278085453,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.3,0.32,13280,49,0.0,0.0,6329.0,216
content_e577de20808e,0.9442143306611693,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,28.8,0.05,3350,0,0.0,0.0,3736.0,98
content_b0b443f830cd,0.9441497955477184,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.9,0.0,165,0,0.0,0.0,0.0,330
content_01c85c6f8b6d,0.944060483008626,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.4,0.0,363,0,0.0,0.0,5390.0,216
content_4a46ee170015,0.9440442956600326,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.0,0.72,3234,23,0.0,0.0,5153.0,153
content_436a543fd320,0.9440181763163,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.0,0.15,981,0,0.0,0.0,5244.0,144
content_54dadf439c20,0.9439752679047191,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.9,0.1,509,1,0.0,0.0,6701.0,139
content_21eb4523cfe6,0.9439306496649132,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.2,0.2,11024,20,0.0,0.0,5898.0,229
content_45d9fafd55d9,0.9439273868680492,HIGH PRIORITY REFRESH,model_flagged_decline_risk,1,32.1,0.0,10,0,0.0,0.0,2765.0,91
content_708a4c3cb9b1,0.9439157820831974,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,13.5,0.0,3,0,0.0,0.0,3718.0,96
content_7d0fea38dc4a,0.9437824545662745,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,28.3,0.23,2231,1,0.0,0.0,5396.0,153
content_deadc8ade557,0.9437824545662745,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.3,0.26,2160,1,0.0,0.0,5441.0,151
content_31e982815b32,0.9436891181694794,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.8,0.0,7,0,0.0,0.0,3703.0,99
content_b156fee75fb4,0.9436751595418458,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,38.1,0.05,3169,1,0.0,0.0,3611.0,111
content_1023abe9e4dd,0.9436707649047048,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,4.6,0.0,34,0,0.0,0.0,3659.0,95
content_e76699b98ac6,0.9436695806377096,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,2.2,0.0,138,0,0.0,0.0,0.0,144
content_bf7e47e20643,0.9436612684437756,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.9,0.87,6938,84,0.0,0.0,5537.0,216
content_d6370f8e5dd8,0.9436394639487201,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,33.1,0.0,415,0,0.0,0.0,7369.0,223
content_95546d276e3b,0.9435681886047922,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,24.8,0.07,2003,0,10.0,0.57,5554.0,148
content_12018e6ac413,0.9435231992056655,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.3,0.0,113,0,30.0,0.48,3124.0,98
content_12bbe30ef9e0,0.9435231650799667,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,8.6,0.0,5,0,0.0,0.0,3620.0,99
content_3a43a326c757,0.9434669942975302,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,16.8,0.64,4697,29,0.0,0.0,5020.0,223
content_8f9ee6defeac,0.9434356318981458,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,25.4,0.07,2522,0,0.0,0.0,4941.0,211
content_2f0d3803995d,0.9433470459207074,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,19.1,0.31,1943,5,0.0,0.0,3830.0,148
content_823ea9b9b355,0.9433098556246239,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,3.9,0.0,1394,0,0.0,0.0,2860.0,95
content_bbcd67ca99b3,0.9431543460953778,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.6,0.0,5,0,10.0,0.0,3178.0,96
content_b3202921cb5c,0.943144680157537,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.3,0.03,895,0,0.0,0.0,6611.0,216
content_20c5d6a1c7b1,0.9431427225884579,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,6.2,0.0,54,0,0.0,0.0,3687.0,91
content_8890413ff543,0.9431160092487473,HIGH PRIORITY REFRESH,model_flagged_decline_risk,1,4.5,0.0,1,0,0.0,0.0,2707.0,91
content_7328f4cf3c6c,0.9430633029962394,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.4,0.0,977,0,0.0,0.0,4846.0,223
content_718b2384bae1,0.9430241760666165,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.4,0.0,15,0,0.0,0.0,5040.0,98
content_1da78cd4c939,0.9430142215671738,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.3,0.0,25,0,0.0,0.0,2535.0,90
content_05b76f80d5eb,0.9430090876941808,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.9,0.17,1543,1,0.0,0.0,5591.0,139
content_44ab236094a1,0.9429957566586399,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.4,0.16,2191,3,0.0,0.0,7358.0,223
content_fcad17154309,0.9429663846919442,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,1.1,0.11,292,0,10.0,1.0,2841.0,95
content_8af064fb600e,0.942817847049683,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,23.1,0.16,1103,1,0.0,0.0,6134.0,223
content_bd3f72f8515e,0.9427678249422655,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,37.8,0.1,1589,2,0.0,0.0,5584.0,211
content_268b56dc0221,0.9426957184895774,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,5.2,0.0,50,0,20.0,0.0,2780.0,98
content_a32c6929c02b,0.9426412896600824,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.0,0.0,19,0,30.0,0.31,0.0,313
content_bdd872833815,0.9425717464129791,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.8,0.07,1903,1,0.0,0.0,4531.0,148
content_b06618bdd6da,0.9425717464129791,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.8,0.07,3223,1,0.0,0.0,4449.0,153
content_f8b26dc428d8,0.9425214089021451,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,10.3,0.46,1136,5,0.0,0.0,5508.0,148
content_1227f9ecc008,0.9425183357502406,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,20.8,0.19,1002,2,0.0,0.0,5849.0,144
content_92e82117578a,0.9423532040568525,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,32.0,0.27,3266,15,0.0,0.0,5092.0,211
content_17f1c81fdd37,0.9423453280139601,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.7,0.0,2,0,50.0,0.17,2706.0,95
content_f394c41c3f85,0.9423380114064747,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,4.6,0.0,63,0,0.0,0.0,4858.0,221
content_242512083070,0.942308926321086,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.2,0.07,2600,2,0.0,0.0,4614.0,223
content_70b10b7227ac,0.9422664135458959,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.5,0.0,127,0,0.0,0.0,3931.0,99
content_ab7a3d0acf37,0.9422630574803379,HIGH PRIORITY REFRESH,model_flagged_decline_risk,13,11.8,0.0,371,0,70.0,0.84,2638.0,300
content_0fedc79a92f8,0.9422174229968359,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,24.6,0.06,2988,1,0.0,0.0,4513.0,148
content_0c4fa721adfa,0.9421791161039658,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,15.1,0.11,1087,0,0.0,0.0,5684.0,151
content_a2d394e98056,0.9421338819591248,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,9.4,0.0,376,0,0.0,0.0,1851.0,228
content_aad450b6b9fd,0.9420953639242365,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.1,0.13,4750,5,0.0,0.0,4758.0,148
content_afbc1b8a8342,0.9420832891298013,HIGH PRIORITY REFRESH,model_flagged_decline_risk,13,29.9,0.0,520,0,10.0,0.67,2513.0,300
content_1de45147a2be,0.942074916463685,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,40.9,0.05,10637,4,50.0,0.9,5864.0,300
content_1624a906686f,0.9420718217340442,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,30.3,0.04,6771,5,20.0,0.24,6492.0,300
content_7e37aba82d33,0.9420566862681259,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.0,0.0,329,0,0.0,0.0,2794.0,148
content_f77db8686769,0.942051938000723,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,7.0,0.0,3,0,110.0,0.02,2746.0,98
content_3fa23f876da6,0.9420403884494746,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,29.9,0.04,14140,9,30.0,0.14,5367.0,299
content_47c1fd5bcb75,0.9419776288929149,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.5,0.31,5516,26,0.0,0.0,3629.0,125
content_d48a0d388685,0.9419768123256169,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,3.8,0.0,667,0,10.0,0.43,0.0,148
content_99f7f3940ed4,0.9419578713528584,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,45.1,0.0,22,0,10.0,0.0,4030.0,91
content_14ac85a5baa4,0.9419437315712621,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,19.5,0.31,3201,11,0.0,0.0,5057.0,211
content_722ffb69f94a,0.9419248677077875,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,18.3,0.2,7499,15,0.0,0.0,6653.0,229
content_be068bf63981,0.9418516781781424,HIGH PRIORITY REFRESH,model_flagged_decline_risk,15,15.7,0.0,330,0,0.0,0.0,2869.0,104
content_d2af61ee2a92,0.9418287166639034,HIGH PRIORITY REFRESH,model_flagged_decline_risk,13,26.2,0.0,578,0,110.0,0.49,2380.0,300
content_05a12bf9c848,0.9418146524282976,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,15.6,0.0,35,0,40.0,0.27,2986.0,98
content_5d7c6ff74d1f,0.9416464238918046,HIGH PRIORITY REFRESH,model_flagged_decline_risk,104,21.9,0.16,767,1,0.0,0.0,7410.0,139
content_390f53bd5dab,0.9416249657620048,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,9.9,0.0,5,0,30.0,0.09,3033.0,98
content_1d9909fc2b04,0.9415685270783122,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,7.2,0.0,406,0,0.0,0.0,2498.0,141
content_d225ec9f3d46,0.941536354745976,HIGH PRIORITY REFRESH,model_flagged_decline_risk,20,0.7,0.05,7260,4,0.0,0.0,2618.0,95
content_f6b05f1a673a,0.9414132789970148,HIGH PRIORITY REFRESH,model_flagged_decline_risk,8,68.0,0.0,3,0,10.0,1.0,3677.0,90
